transaction_id,transaction_amount,transaction_frequency_7d,account_age_days,distance_from_home_km,time_since_last_transaction_hours,failed_login_attempts_24h,channel,country,fraud
T002074,22.33,4,485.68,16.2,27.15,0,card,DE,0
T001010,31.76,1,462.24,4.02,14.14,0,mobile,DE,0
T001199,58.36,5,528.68,27.22,6.57,0,card,ES,0
T000590,62.56,4,801.18,5.13,0.57,0,mobile,DE,0
T000769,12.76,5,335.7,9.25,0.53,0,branch,DE,0
T000018,15.22,3,430.43,21.24,5.29,0,mobile,DE,0
T001043,37.87,2,320.07,4.64,12.5,1,card,DE,0
T002041,42.84,1,503.5,2.72,1.05,1,card,FR,0
T000286,19.9,5,564.2,18.81,1.81,0,card,DE,0
T000429,12.06,1,437.94,8.88,70.25,0,card,FR,0
T001922,45.37,4,312.39,8.37,26.31,0,card,ES,0
T001357,20.97,4,457.95,21.21,1.47,0,online,DE,0
T000670,6.29,2,361.29,2.3,14.53,0,card,FR,0
T000032,20.62,5,583.65,6.57,14.91,0,card,FR,0
T000723,7.36,2,933.16,7.99,2.65,1,online,DE,0
T000952,33.06,1,873.57,9.65,14.71,0,mobile,FR,0
T001765,14.46,5,399.21,2.41,4.64,0,mobile,DE,0
T000215,21.54,1,549.48,8.52,8.66,0,mobile,DE,0
T001790,45.08,2,826.95,16.96,4.69,0,online,DE,0
T001165,15.0,2,1028.41,10.25,14.45,0,online,DE,0
T000327,10.86,4,393.68,19.95,1.67,1,online,DE,0
T000561,24.81,5,485.16,5.84,15.25,0,card,ES,0
T001087,11.95,5,894.05,14.95,30.56,0,online,DE,0
T001831,38.9,7,711.81,20.63,3.0,0,card,DE,0
T000342,30.49,5,504.78,20.19,5.16,0,card,ES,0
T000148,23.87,2,947.12,3.73,2.52,0,card,ES,0
T001841,18.67,3,600.6,19.41,8.27,0,online,DE,0
T001108,16.66,0,842.7,20.02,0.23,1,online,Other,0
T000849,17.48,2,516.66,5.34,1.66,0,online,FR,0
T000967,22.41,1,277.23,5.14,0.02,0,online,Other,0
T001073,22.73,2,647.2,11.53,8.77,0,card,DE,0
T000156,68.19,1,875.88,21.32,2.98,0,online,FR,0
T002142,21.48,5,1076.89,13.34,0.3,0,mobile,DE,0
T002111,31.97,2,325.99,11.04,20.71,0,card,FR,0
T001003,20.53,2,762.22,12.0,1.65,0,mobile,ES,0
T001845,12.55,2,727.76,4.49,27.19,0,online,ES,0
T002093,27.73,2,488.46,9.42,5.1,1,card,DE,0
T001849,20.87,1,902.64,1.6,6.75,0,mobile,DE,0
T002210,20.31,2,439.33,1.34,12.29,0,card,FR,0
T002353,25.27,1,489.41,7.62,0.39,1,card,DE,0
T001204,24.38,3,332.75,19.05,19.59,0,online,ES,0
T001633,27.95,2,638.5,1.8,3.2,1,mobile,ES,0
T002346,15.13,3,445.3,3.7,4.33,0,card,DE,0
T001394,33.26,4,447.51,10.18,4.41,1,mobile,DE,0
T002352,36.3,2,523.86,3.7,4.37,0,card,ES,0
T002289,43.99,3,635.57,16.71,1.94,0,online,ES,0
T001981,28.33,2,394.15,2.19,4.31,1,mobile,ES,0
T002243,11.98,6,467.89,11.22,3.7,0,online,Other,0
T000939,43.26,1,488.29,19.49,0.94,0,online,Other,0
T002245,33.81,4,785.97,7.22,11.94,0,online,FR,0
T000347,18.63,1,487.66,7.91,3.48,1,card,DE,0
T002085,45.26,6,499.86,20.57,16.49,1,card,FR,0
T002475,22.51,3,167.79,31.6,1.94,3,online,DE,1
T001419,44.0,3,522.16,5.9,4.61,0,online,DE,0
T000386,16.66,3,392.97,10.63,6.69,0,online,FR,0
T001581,49.61,1,433.26,7.48,3.32,0,online,DE,0
T002098,16.57,2,468.82,6.12,0.3,0,online,DE,0
T000244,11.51,1,860.95,13.4,20.27,0,card,NL,0
T001623,39.21,3,398.16,8.4,8.85,0,card,DE,0
T000937,13.69,6,333.62,24.36,4.27,1,mobile,DE,0
T002222,16.9,2,551.34,9.93,6.84,0,card,NL,0
T000313,67.3,9,486.61,7.16,35.69,1,mobile,ES,0
T002440,212.87,4,96.65,7.59,2.39,2,online,Other,1
T001525,20.42,2,510.92,7.62,0.6,1,card,Other,0
T001333,41.77,2,587.65,27.53,3.84,0,online,NL,0
T000969,42.88,1,425.63,14.61,7.07,0,online,FR,0
T000661,10.17,2,777.26,3.29,14.38,0,online,FR,0
T000936,35.67,1,677.28,9.8,8.26,1,online,FR,0
T000371,25.95,4,322.67,2.03,3.2,1,online,ES,0
T000567,23.62,4,335.07,11.76,19.83,0,online,DE,0
T001958,13.31,4,583.83,15.9,33.04,0,online,DE,0
T000825,9.26,5,331.58,10.93,2.91,1,card,DE,0
T000983,29.26,4,540.82,9.17,7.45,0,card,NL,0
T001980,33.74,6,818.79,25.79,5.72,0,card,DE,0
T001478,11.57,1,234.76,9.11,9.69,0,card,FR,0
T002149,21.11,4,364.38,7.31,0.72,0,card,FR,0
T000814,19.55,2,531.96,4.95,0.29,0,card,DE,0
T000779,26.66,2,499.69,30.9,22.06,1,card,DE,0
T001321,16.97,4,493.11,8.85,11.01,1,mobile,FR,0
T001522,5.68,4,328.37,16.46,5.63,0,card,DE,0
T001053,27.39,2,435.15,13.62,23.09,1,card,DE,0
T001814,25.69,3,398.05,3.77,6.86,1,card,DE,0
T001014,10.38,3,644.65,23.91,11.37,0,card,DE,0
T001402,21.58,0,668.56,17.4,11.95,0,online,NL,0
T001710,23.57,3,699.35,16.8,5.5,0,mobile,NL,0
T002072,11.9,2,346.41,12.37,6.92,1,card,DE,0
T001754,18.9,4,380.18,16.79,3.35,0,card,DE,0
T000127,57.67,2,833.58,9.34,20.57,1,online,DE,0
T000888,20.34,3,555.33,4.83,10.85,1,card,NL,0
T002030,19.83,4,357.08,17.91,8.73,0,online,Other,0
T001348,17.24,2,551.46,2.17,1.0,0,card,DE,0
T001008,20.99,1,579.36,4.7,13.64,0,card,DE,0
T000356,29.31,5,581.02,8.65,125.91,0,online,DE,0
T001004,36.55,4,1041.83,21.5,1.37,0,online,ES,0
T000683,51.34,3,274.63,8.33,4.75,0,card,DE,0
T000828,24.17,2,832.86,5.58,12.0,0,online,DE,0
T001492,25.47,5,327.14,5.03,2.26,0,mobile,ES,0
T000985,31.69,3,781.89,17.5,19.06,0,card,DE,0
T001234,27.05,3,366.57,23.0,7.53,0,online,ES,0
T002122,26.43,1,183.16,39.82,0.7,0,online,FR,0
T000141,32.39,4,512.44,8.51,23.44,0,card,DE,0
T000218,53.82,1,330.47,13.14,4.57,1,card,NL,0
T002049,27.28,3,297.12,13.5,2.67,0,mobile,Other,0
T001655,22.65,1,544.81,13.61,14.46,0,mobile,DE,0
T002219,18.05,2,233.3,6.23,11.25,0,branch,DE,0
T001701,13.87,2,366.35,17.16,15.45,0,card,DE,0
T001454,20.75,4,596.43,22.35,8.48,0,online,DE,0
T000023,50.52,2,630.73,6.9,5.16,0,card,DE,0
T000712,37.94,3,522.28,17.04,16.75,0,card,Other,0
T001158,57.98,1,278.87,1.32,18.29,0,card,ES,0
T001685,18.14,5,494.55,18.42,33.54,0,online,DE,0
T000872,14.82,3,410.64,35.48,40.36,0,online,DE,0
T001462,17.31,4,631.83,5.02,2.61,0,online,Other,0
T000011,41.83,6,569.84,15.86,3.4,1,online,DE,0
T001741,20.83,2,556.91,14.0,3.12,0,online,ES,0
T002357,28.01,6,387.99,7.39,1.68,1,card,DE,0
T002324,25.96,1,458.02,13.32,25.69,0,card,NL,0
T001316,70.8,5,329.87,15.36,15.88,0,branch,DE,0
T000755,68.84,3,421.27,6.84,13.63,1,online,DE,0
T000627,20.57,2,442.46,11.68,1.58,0,card,ES,0
T001729,26.85,1,538.44,9.7,7.57,1,card,FR,0
T001469,11.76,3,536.64,2.87,13.31,0,online,ES,0
T000130,15.49,2,605.29,19.06,22.38,0,card,DE,0
T000844,24.5,5,269.67,5.57,22.38,0,online,ES,0
T000324,38.98,7,487.57,1.15,7.19,0,online,ES,0
T002157,30.97,4,554.33,20.97,2.08,1,online,DE,0
T001449,21.79,1,471.3,2.44,7.69,0,mobile,NL,0
T001285,26.66,1,662.79,25.34,30.52,1,online,FR,0
T002422,22.52,3,173.65,17.15,18.34,2,card,NL,1
T000015,33.35,4,566.21,3.54,9.76,0,card,ES,0
T002047,37.09,2,704.16,10.55,0.27,0,card,FR,0
T000216,44.77,5,429.31,13.19,1.52,0,online,NL,0
T001625,28.67,2,622.66,15.92,6.64,0,online,NL,0
T001938,13.61,2,344.69,15.43,4.94,0,card,FR,0
T001183,16.61,4,450.85,2.0,3.02,1,mobile,DE,0
T001651,19.52,1,566.42,7.02,0.69,0,online,DE,0
T001562,27.85,5,693.75,25.02,5.72,1,mobile,DE,0
T000865,17.61,0,643.5,8.1,15.46,0,online,DE,0
T000517,37.25,6,460.48,7.72,8.57,0,card,DE,0
T000598,40.32,6,516.42,1.65,1.31,0,branch,FR,0
T000196,15.77,5,581.21,12.73,28.49,0,card,FR,0
T001278,62.87,7,688.06,14.64,0.87,0,card,DE,0
T000289,21.96,4,575.58,13.47,5.64,0,card,NL,0
T000951,10.0,2,947.89,21.56,25.76,0,card,FR,0
T002351,36.91,5,676.75,0.45,3.77,1,card,DE,0
T001855,33.49,5,286.21,5.17,2.54,0,card,DE,0
T002382,39.83,4,465.52,3.06,11.77,0,online,ES,0
T001121,33.04,2,563.01,18.21,11.52,0,mobile,DE,0
T001573,31.12,0,746.53,8.41,12.29,1,mobile,NL,0
T000550,37.13,3,364.01,10.59,4.11,0,mobile,DE,0
T000157,27.71,1,543.16,13.2,31.32,0,mobile,DE,0
T000420,54.3,0,390.58,8.69,5.01,0,card,DE,0
T000923,27.54,2,501.92,9.61,7.65,0,card,DE,0
T001642,34.01,1,311.55,6.84,42.45,0,card,NL,0
T000478,13.76,3,466.36,4.46,2.09,1,online,NL,0
T001606,54.43,4,293.11,10.05,10.57,0,card,NL,0
T002270,20.08,2,727.26,13.02,12.1,0,online,DE,0
T001472,47.88,3,519.92,14.02,0.34,1,online,NL,0
T000554,78.99,5,628.09,10.8,9.05,0,online,DE,0
T001203,32.5,3,456.31,11.2,27.24,0,mobile,DE,0
T000391,7.24,2,726.03,4.22,16.85,0,card,ES,0
T000579,22.45,5,204.73,12.3,5.07,0,mobile,ES,0
T002314,26.6,4,760.16,6.91,7.42,0,card,DE,0
T002368,20.84,6,562.5,21.4,0.65,0,mobile,DE,0
T002267,36.04,5,454.04,4.3,4.43,0,card,FR,0
T000821,19.79,4,513.25,4.59,2.76,0,card,DE,0
T002486,31.91,6,112.97,8.61,0.84,0,card,Other,1
T001007,37.28,0,390.51,13.78,41.54,0,online,FR,0
T001249,23.47,2,839.73,5.89,6.77,0,card,NL,0
T002059,18.51,3,249.47,17.33,6.47,0,card,DE,0
T000665,24.66,7,561.98,14.56,32.55,0,card,ES,0
T002463,46.95,3,4.21,51.29,0.53,1,card,DE,1
T000143,7.98,4,415.49,6.04,49.04,0,mobile,ES,0
T002175,31.01,2,781.99,22.97,3.11,0,online,Other,0
T001826,37.36,6,336.05,16.01,24.07,0,online,DE,0
T000422,16.27,4,375.89,11.81,13.81,0,mobile,DE,0
T000800,26.35,4,703.97,26.43,7.27,0,card,DE,0
T000616,12.74,4,689.61,17.75,1.67,0,online,Other,0
T001319,11.4,7,511.64,20.87,12.04,0,card,DE,0
T000296,28.42,3,739.79,15.31,3.64,0,online,ES,0
T000402,28.74,3,872.86,18.12,22.76,0,online,DE,0
T000089,33.6,5,850.81,9.26,3.53,0,online,DE,0
T002036,38.68,2,528.01,4.46,40.81,0,mobile,DE,0
T002460,30.15,8,83.86,23.02,6.17,1,card,DE,1
T000132,12.1,3,635.82,25.71,37.57,0,card,ES,0
T001574,25.61,0,796.06,18.39,9.52,0,card,DE,0
T001563,16.46,3,512.82,29.79,13.7,1,online,ES,0
T001829,15.93,1,566.27,6.76,10.98,0,card,DE,0
T001403,23.05,9,357.33,24.31,2.53,0,online,DE,0
T002053,48.78,5,707.35,19.23,23.19,0,online,DE,0
T002168,10.07,2,429.78,7.66,1.14,0,card,DE,0
T002002,17.88,4,271.02,6.49,12.9,1,mobile,Other,0
T000725,15.52,0,503.86,11.37,0.67,0,card,FR,0
T001315,35.2,4,641.57,19.27,17.5,0,mobile,DE,0
T001768,40.98,2,817.83,33.65,3.01,1,card,Other,0
T000270,25.79,2,673.29,2.88,15.25,0,card,ES,0
T001781,40.25,3,387.01,12.78,3.44,0,card,Other,0
T002068,25.34,2,523.43,3.3,15.85,0,online,DE,0
T001373,32.22,2,436.21,2.07,5.36,0,card,DE,0
T000918,34.51,1,379.17,8.13,0.76,1,card,DE,0
T001611,30.22,1,452.72,22.4,6.13,1,card,DE,0
T001320,49.64,1,611.36,10.42,9.12,0,card,NL,0
T002139,30.74,6,712.2,9.64,10.78,0,card,DE,0
T002022,16.7,4,395.65,11.26,19.83,0,card,ES,0
T001594,17.27,4,397.59,24.79,1.95,0,card,DE,0
T002491,106.63,3,162.44,30.76,13.79,1,online,Other,1
T000376,92.78,2,597.37,10.31,4.03,0,card,DE,0
T000334,14.77,4,298.95,2.5,6.26,0,branch,DE,0
T001792,25.68,3,1042.45,3.67,1.11,0,online,ES,0
T002349,58.92,8,387.88,20.27,10.68,0,card,DE,0
T001119,31.3,0,545.16,18.33,3.21,0,online,DE,0
T001443,12.0,5,598.79,4.11,2.21,0,online,NL,0
T000911,17.06,3,409.45,12.99,1.4,0,card,DE,0
T000777,14.13,3,461.06,16.57,6.53,1,mobile,NL,0
T001744,12.53,4,838.52,11.57,5.7,0,card,DE,0
T000329,13.54,0,915.87,18.46,7.53,0,card,FR,0
T001343,32.83,1,499.36,10.58,6.91,0,online,DE,0
T000321,39.66,3,560.9,12.56,6.07,1,mobile,DE,0
T002011,12.86,2,282.7,9.06,9.77,0,card,NL,0
T000013,26.74,2,1268.71,30.64,10.61,1,branch,DE,0
T000898,16.05,2,412.22,10.67,8.84,0,online,FR,0
T000172,32.96,2,554.72,9.84,13.89,1,card,NL,0
T000261,22.62,4,969.27,21.51,3.78,0,mobile,DE,0
T002403,30.1,2,613.24,6.09,17.32,0,card,DE,0
T000690,20.42,1,405.09,1.78,0.87,0,card,Other,0
T000902,27.29,1,556.0,6.91,3.01,0,card,DE,0
T000259,23.96,7,1136.34,10.35,10.67,0,online,Other,0
T000845,27.72,5,417.02,11.69,16.85,0,mobile,FR,0
T002303,5.64,3,796.92,18.6,19.86,0,card,DE,0
T000139,77.34,3,469.81,16.14,1.12,1,card,DE,0
T000320,13.49,4,395.97,5.35,8.6,0,online,Other,0
T000654,14.05,4,600.79,12.89,8.62,1,mobile,Other,0
T002203,27.11,3,592.22,13.36,1.17,0,online,ES,0
T001815,28.32,2,548.9,8.41,4.88,0,card,FR,0
T000559,13.01,3,416.39,12.83,2.56,0,card,DE,0
T000140,128.08,2,317.2,13.83,11.11,0,card,FR,0
T000113,18.6,1,530.2,4.61,7.38,0,online,DE,0
T000532,15.37,2,313.12,14.99,0.06,0,card,DE,0
T000225,27.11,5,351.65,19.46,1.78,0,card,DE,0
T000724,11.32,3,781.54,11.23,20.56,0,mobile,DE,0
T002320,22.23,4,254.55,26.88,15.72,0,card,FR,0
T002137,29.57,1,793.7,35.49,31.6,0,card,ES,0
T001434,10.49,0,255.72,2.19,4.52,1,card,DE,0
T000326,38.55,4,1006.46,21.66,8.79,0,online,DE,0
T001324,10.92,2,820.61,3.96,34.51,0,online,ES,0
T001940,16.6,3,535.51,13.24,1.26,0,card,FR,0
T001459,68.85,5,554.5,5.75,9.3,1,card,ES,0
T001928,14.74,1,390.82,12.84,2.5,0,card,DE,0
T002249,25.03,2,453.52,4.82,5.62,1,online,FR,0
T000715,22.97,4,658.25,1.74,1.78,0,mobile,ES,0
T000847,148.17,5,900.01,14.89,5.07,0,card,DE,0
T000194,57.62,2,245.72,23.27,36.22,1,online,FR,0
T001926,13.39,2,414.05,7.04,20.76,0,card,Other,0
T000574,15.72,2,410.56,10.85,14.41,0,online,FR,0
T000947,31.02,5,521.71,18.8,10.76,2,mobile,FR,0
T000504,11.29,3,252.85,7.18,23.77,2,mobile,DE,0
T001808,25.78,4,395.45,6.46,3.74,0,card,DE,0
T002408,21.22,3,153.36,15.81,10.25,0,online,FR,0
T000646,23.85,2,1026.46,14.45,2.56,0,online,DE,0
T000004,43.26,3,460.65,29.57,12.18,0,card,FR,0
T001778,28.96,4,346.32,5.2,7.05,0,branch,DE,0
T000468,74.85,0,301.96,10.16,4.65,0,card,DE,0
T001346,91.87,2,1006.67,9.84,18.15,0,card,DE,0
T000006,12.6,4,842.5,20.02,1.88,0,card,DE,0
T002032,19.66,4,1019.31,7.21,17.34,0,mobile,DE,0
T000920,9.17,3,505.01,9.81,8.42,0,card,ES,0
T000548,14.81,1,926.48,22.72,27.98,0,card,DE,0
T000229,16.13,4,867.98,8.85,2.79,0,card,DE,0
T001064,48.07,3,668.2,7.33,24.27,0,online,DE,0
T000543,29.55,2,191.07,10.53,19.38,0,card,NL,0
T000243,9.81,2,545.34,28.86,0.02,0,online,DE,0
T000899,33.56,6,606.22,14.23,34.72,0,online,DE,0
T001755,47.21,3,439.93,16.36,18.61,1,online,NL,0
T001161,13.42,4,342.23,19.69,0.78,1,online,DE,0
T001833,13.95,0,646.43,8.66,27.04,2,branch,DE,0
T001689,23.86,1,616.13,12.28,3.21,0,online,DE,0
T001810,43.75,4,359.9,13.81,0.1,0,mobile,DE,0
T000843,67.66,3,807.69,15.18,7.18,0,mobile,NL,0
T001374,10.67,2,379.25,24.94,4.3,0,card,FR,0
T002108,14.5,4,324.5,12.75,3.24,0,branch,Other,0
T002113,42.57,4,522.9,15.72,4.62,0,mobile,FR,0
T001527,49.86,6,581.4,18.78,28.62,0,mobile,FR,0
T000277,16.95,2,486.26,9.52,1.32,1,mobile,FR,0
T000662,25.54,2,866.57,13.32,2.91,0,mobile,ES,0
T001827,41.4,3,277.68,7.19,12.21,0,card,NL,0
T002117,26.7,1,672.25,17.72,28.66,1,online,Other,0
T002358,30.82,2,253.43,11.65,1.8,1,card,DE,0
T001859,32.02,4,488.75,6.32,10.63,0,online,DE,0
T000315,40.67,5,511.25,29.74,12.73,0,mobile,DE,0
T001467,12.71,4,1030.25,14.9,15.58,1,online,DE,0
T001344,19.3,4,399.26,8.89,0.32,1,card,FR,0
T001846,8.41,1,338.02,2.63,0.09,1,online,DE,0
T000692,22.53,6,383.85,34.58,4.5,0,card,DE,0
T001542,40.93,2,354.62,31.13,15.02,0,card,DE,0
T000613,11.79,3,731.85,8.84,32.05,0,mobile,NL,0
T000425,15.82,4,859.33,3.36,14.97,0,online,NL,0
T001578,45.41,1,571.2,5.32,17.57,0,mobile,FR,0
T000595,12.75,3,726.27,15.98,8.84,0,card,DE,0
T002476,8.26,10,134.69,35.82,0.18,2,online,DE,1
T001951,26.6,3,360.55,29.2,16.47,0,card,DE,0
T000623,29.9,3,378.85,21.48,3.21,0,card,Other,0
T001806,8.97,3,496.37,12.15,2.29,0,mobile,FR,0
T001494,14.3,2,649.42,2.12,3.68,0,mobile,ES,0
T002239,15.7,3,538.32,8.74,16.15,0,card,NL,0
T000228,72.4,3,645.7,22.34,0.64,1,online,DE,0
T002323,48.29,2,656.59,12.29,32.78,0,online,DE,0
T001170,21.12,4,268.72,6.74,6.37,0,card,DE,0
T002038,44.62,6,628.11,11.71,1.58,0,mobile,ES,0
T001703,27.88,6,575.18,27.28,43.0,0,online,FR,0
T000067,21.29,1,375.47,7.97,0.5,0,online,DE,0
T001418,44.59,0,609.58,19.78,7.16,0,online,DE,0
T002255,45.54,0,643.89,13.87,1.17,0,card,DE,0
T000025,20.38,0,457.74,8.19,2.88,0,mobile,NL,0
T001236,16.68,3,645.95,16.97,27.39,0,card,DE,0
T002464,27.33,6,214.21,29.45,8.58,1,online,FR,1
T000145,16.49,8,188.19,16.89,9.83,0,card,FR,0
T000537,19.18,2,464.66,9.57,17.97,0,card,ES,0
T000812,18.77,4,492.72,7.51,0.02,0,mobile,NL,0
T001736,42.65,5,369.59,10.81,6.66,0,mobile,DE,0
T001498,13.7,6,422.53,24.75,2.52,0,card,DE,0
T000086,33.71,3,559.32,26.2,10.19,0,card,DE,0
T001255,17.31,4,643.44,27.49,20.48,0,mobile,DE,0
T002208,32.81,1,640.12,18.54,3.93,1,online,DE,0
T002362,14.9,6,722.65,12.88,16.57,1,mobile,ES,0
T002067,43.84,1,656.43,15.45,11.76,0,card,DE,0
T001670,17.56,1,743.11,10.96,24.78,0,card,ES,0
T000485,25.0,3,457.23,6.3,2.38,0,card,DE,0
T002227,28.02,0,342.43,8.35,4.4,0,mobile,ES,0
T002387,10.65,3,839.59,3.55,19.78,1,mobile,FR,0
T000739,10.58,1,573.53,1.24,5.24,0,online,FR,0
T001771,20.12,1,501.04,3.36,18.58,0,card,NL,0
T002189,77.95,2,286.78,5.63,2.03,1,online,DE,0
T002462,28.66,9,254.99,32.88,0.6,1,card,DE,1
T001743,34.08,3,316.64,3.16,18.41,0,online,FR,0
T000363,44.7,4,428.08,0.42,0.69,1,branch,NL,0
T000750,15.78,2,586.94,8.52,1.51,0,mobile,DE,0
T002106,19.46,5,512.0,8.87,46.69,0,online,FR,0
T001647,24.15,6,790.77,4.34,6.5,2,online,NL,0
T001027,7.77,1,614.22,24.98,0.5,0,card,DE,0
T001031,49.56,3,363.16,18.83,15.34,0,online,FR,0
T001869,21.03,3,204.39,6.73,23.89,0,online,DE,0
T001336,71.72,6,513.48,22.27,1.9,0,online,ES,0
T002060,14.14,8,429.94,6.3,12.77,0,card,FR,0
T001895,22.28,1,713.45,15.09,2.23,0,online,DE,0
T000666,10.09,0,479.17,5.93,12.23,0,card,ES,0
T000365,24.08,2,976.03,8.54,10.01,0,card,DE,0
T002293,49.97,3,603.55,9.72,33.74,0,online,DE,0
T001240,60.55,2,451.86,4.7,10.71,0,card,DE,0
T000078,28.14,8,699.19,4.45,6.22,0,card,DE,0
T000028,31.53,1,557.85,6.31,19.74,0,mobile,ES,0
T000474,28.56,4,977.89,6.59,24.79,0,card,NL,0
T000526,20.22,5,954.09,8.66,21.13,0,online,FR,0
T000726,57.61,3,266.23,24.22,23.57,0,online,DE,0
T000056,18.15,3,425.2,13.95,0.49,2,card,DE,0
T000639,35.47,2,325.06,4.82,2.49,0,card,DE,0
T000303,41.48,2,388.91,7.74,37.34,1,card,DE,0
T000719,21.26,6,834.55,10.77,14.21,1,online,DE,0
T001872,18.93,2,322.85,12.77,1.25,0,online,DE,0
T000625,33.42,8,1128.74,6.97,2.9,1,online,DE,0
T000008,21.67,5,520.03,6.29,12.15,0,online,FR,0
T001281,49.72,1,389.63,13.32,5.32,0,online,DE,0
T000804,31.77,2,829.94,12.62,0.9,0,card,DE,0
T001050,32.81,1,538.06,13.39,3.04,0,mobile,DE,0
T000337,17.83,2,343.81,8.11,0.78,1,card,DE,0
T001597,30.77,5,322.18,19.2,5.5,0,online,DE,0
T000048,29.17,4,483.43,13.89,13.23,0,card,Other,0
T002153,16.19,3,584.07,10.29,19.39,0,online,NL,0
T000107,15.29,5,350.8,13.15,17.43,0,card,DE,0
T000350,58.08,1,327.23,5.16,4.39,0,card,DE,0
T001080,56.79,3,511.57,24.36,19.85,1,card,DE,0
T000239,14.38,2,529.34,5.07,1.73,0,mobile,DE,0
T000214,19.76,1,402.25,10.88,4.55,0,online,FR,0
T001145,26.0,0,422.37,14.36,22.77,1,card,ES,0
T002380,24.59,2,300.79,1.92,4.35,0,card,ES,0
T001762,16.82,0,673.72,30.99,3.73,0,mobile,ES,0
T000794,31.98,5,275.3,8.31,7.76,0,card,DE,0
T001097,61.47,4,526.13,27.33,4.14,0,card,DE,0
T002207,20.07,4,512.27,5.87,5.83,0,card,DE,0
T001740,27.42,5,466.2,2.43,3.35,0,online,DE,0
T002223,27.04,3,420.79,12.68,9.77,0,online,NL,0
T000346,8.29,2,705.3,22.41,10.99,0,card,FR,0
T000524,23.21,4,583.92,7.47,2.83,1,card,FR,0
T000233,30.68,3,378.59,1.25,45.44,0,card,DE,0
T000645,21.42,7,373.67,1.49,6.38,0,online,DE,0
T001918,45.33,4,412.79,7.69,5.76,0,online,ES,0
T002171,16.15,6,518.9,11.58,27.51,0,card,DE,0
T001429,36.97,3,483.19,31.87,25.85,0,card,FR,0
T000534,33.08,3,762.92,7.94,35.83,0,card,NL,0
T002172,14.26,3,201.0,15.52,1.8,0,online,DE,0
T000604,18.26,3,536.66,0.93,16.55,0,card,DE,0
T001490,28.45,1,507.0,8.31,3.27,0,online,ES,0
T001858,45.79,1,308.26,16.88,15.17,0,card,DE,0
T001427,40.59,3,273.39,11.0,9.95,1,online,DE,0
T001075,15.61,5,349.68,20.37,21.54,2,card,DE,0
T002006,47.82,2,833.72,15.71,26.04,1,online,NL,0
T000061,10.22,2,456.17,14.73,6.98,0,card,DE,0
T001941,12.79,2,731.02,3.33,2.61,0,mobile,NL,0
T000093,20.43,1,574.69,6.85,23.33,0,online,DE,0
T000667,10.61,3,648.44,4.84,7.71,1,mobile,DE,0
T001721,45.88,2,573.73,4.7,31.45,0,mobile,ES,0
T002247,10.8,2,794.76,1.12,40.45,0,card,DE,0
T000281,33.58,1,740.21,26.64,16.71,0,card,DE,0
T001720,12.35,3,527.3,21.58,34.9,1,online,NL,0
T001726,27.21,4,215.46,3.17,0.25,0,mobile,ES,0
T000360,23.78,4,536.38,32.36,28.2,1,card,DE,0
T001749,19.68,0,416.63,16.53,0.54,0,online,DE,0
T001544,24.34,1,1172.61,20.82,26.11,0,card,DE,0
T001398,23.33,6,461.87,13.8,25.78,0,card,FR,0
T001804,20.59,0,190.93,15.9,11.27,1,card,Other,0
T000848,41.19,5,935.28,13.92,25.41,0,mobile,ES,0
T001207,17.43,1,531.25,6.09,23.4,0,card,Other,0
T002263,27.83,1,770.68,12.22,1.11,0,online,ES,0
T000761,51.28,1,606.11,16.44,2.1,1,mobile,FR,0
T000111,32.75,3,273.46,15.96,10.87,0,card,DE,0
T000043,17.89,7,627.8,3.25,2.54,1,online,DE,0
T000126,31.38,3,936.29,9.09,16.52,0,online,Other,0
T000205,8.35,7,713.02,5.08,46.68,0,card,DE,0
T001474,7.44,5,569.48,11.01,5.97,0,online,FR,0
T000053,11.57,5,453.32,10.01,13.07,0,online,DE,0
T000546,23.63,1,513.73,24.79,8.5,0,online,FR,0
T000069,41.34,8,582.73,16.7,1.05,0,online,NL,0
T002224,16.66,3,542.47,30.01,0.79,0,mobile,DE,0
T001952,29.52,2,740.77,5.94,28.79,0,online,DE,0
T002198,25.99,1,304.02,10.5,0.11,1,online,ES,0
T001909,19.92,6,329.32,8.26,11.04,0,card,ES,0
T001425,28.49,2,325.83,22.07,2.14,0,online,FR,0
T000184,47.39,7,383.36,5.36,3.14,0,online,ES,0
T000138,40.89,3,486.62,2.3,4.37,0,online,DE,0
T000900,11.08,4,498.5,16.63,10.01,0,mobile,DE,0
T000797,44.6,1,1146.98,11.89,3.49,0,online,ES,0
T000133,36.57,4,556.57,2.0,5.22,0,online,NL,0
T000081,33.16,2,922.22,20.12,10.77,0,card,ES,0
T001587,7.1,3,637.11,39.25,9.42,0,mobile,NL,0
T002158,16.52,2,541.1,12.44,2.79,1,mobile,DE,0
T000759,36.66,4,505.53,15.08,9.92,0,mobile,DE,0
T000542,16.37,3,379.54,7.14,13.62,2,card,NL,0
T001020,36.26,3,687.14,10.78,34.27,0,card,DE,0
T001767,13.21,1,427.25,2.76,9.12,0,card,Other,0
T000984,38.65,4,302.25,3.07,0.25,0,card,DE,0
T002232,14.26,1,946.55,10.26,5.33,0,card,Other,0
T000166,15.7,0,377.48,8.31,35.59,0,online,DE,0
T000249,127.46,2,598.21,7.04,5.79,0,card,NL,0
T001332,14.28,3,382.52,0.86,25.46,0,online,DE,0
